                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2                                     msun                                     rsun                                     lsun 
                              "r25.12.1"                               "gfortran"                                 "13.3.0"                   "x86_64-linux-25.12.1"                                 "CRMATH"                               "20260107"                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.9884098706980504E+033                  6.9570000000000000E+010                  3.8280000000000003E+033 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66 
                                     225                                     1259                  2.6161899016384399E+005                  2.0081656425583329E+004                 -3.1963044345673755E+000                  1.1154747866267545E+000                  3.3345965668617801E+001                 -9.9999999999999982E+000                  0.0000000000000000E+000                  9.9999986080807046E-001                  9.9997663844372708E-001                  9.9997654642397893E-001                  9.9997654642397893E-001                  9.0033113157891254E-001                  8.7442759290090822E-008                  9.7930711053255093E-001                  9.7833067029268017E-001                  5.5338310829186588E+000                 -1.4916528793234585E+001                  1.1662251189579975E+000                  5.5338497110389291E+000                  2.1590757084004775E+000                  5.5336478005981631E+000                 -1.4916528793234585E+001                  2.2179690556495522E+033                  2.2179690556498525E+033                  2.2180207840385146E+033                  2.2180207840385146E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276822E+000                  1.1154423604552939E+000                  1.0422561901036389E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2669541057065823E+010                  5.3139412706531984E+004                  4.7254167503053113E+000                 -4.7178674583390584E-001                 -2.1640737126630780E+000                  4.7681322291932154E+008                  8.6783482906945704E+000                  8.8136748108864182E+000                  6.9993715663214726E-006                  7.6773975316225149E+000                  7.9266225308774763E+000                  2.5221012642328954E+001                  2.5221012642328954E+001                  7.9266225308774763E+000                  7.6773975316225149E+000                  1.8029458671782905E+000                  4.9904376310814597E-001                  1.7984298342825070E+001                  0.0000000000000000E+000                  2.0438105026466094E-022                  3.8204250694762729E-002                  4.0072884159466410E-001                  3.2910355313313351E-003                  8.8353298274822696E-003                  1.8221778190587548E-005                  2.5954799774624198E-005                  1.4323450333890948E+005                                        9                                        7 
                                     230                                     1253                  2.6161899152970893E+005                  4.1671643927667255E+003                 -3.8792633335674291E+000                  1.1154747866268910E+000                  3.3345965668617850E+001                 -9.9999999999999982E+000                  0.0000000000000000E+000                  9.9999993286258659E-001                  9.9997660332468474E-001                  9.9997654643507472E-001                  9.9997654643507472E-001                  9.0033113157880140E-001                  8.7442757867037896E-008                  9.7930711053243025E-001                  9.7833067029255960E-001                  6.1230620744903757E+000                 -1.3011064834585659E+001                  1.9092020601915958E+000                  6.1230886151080952E+000                  2.4331711121638304E+000                  6.1229733716146759E+000                 -1.3011064834585659E+001                  2.2179690556493069E+033                  2.2179690556495833E+033                  2.2180209329630989E+033                  2.2180209329630989E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276825E+000                  1.1154423604552941E+000                  1.0422561901036376E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3243638050562851E+010                  5.2187036795497217E+004                  4.7175626381105067E+000                 -4.9508984190232791E-001                 -2.1600170363076807E+000                  4.8128792635271245E+008                  8.6824049670499672E+000                  8.8055614581756760E+000                  2.9190276298580877E-005                  7.6773979683508218E+000                  7.9266215339862383E+000                  2.5221011272045352E+001                  2.5221011272045352E+001                  7.9266215339862383E+000                  7.6773979683508218E+000                  1.8029458671782908E+000                  4.9904376310814597E-001                  1.7984298342825070E+001                  0.0000000000000000E+000                  2.0438105026432214E-022                  3.8204250694762708E-002                  4.0072884159466399E-001                  3.2910355313313334E-003                  8.8353298274822679E-003                  1.8211014505770472E-005                  2.5966170624620544E-005                  1.5866556047794247E+003                                       10                                        5 
                                     235                                     1245                  2.6161899195488213E+005                  1.8807758450718693E+003                 -4.2247669286051810E+000                  1.1154747866269337E+000                  3.3345965668617865E+001                 -9.9999999999999982E+000                  0.0000000000000000E+000                  9.9999996252089596E-001                  9.9997660108090125E-001                  1.0000000000000000E+000                  9.9999999999996236E-001                  9.0033113157876721E-001                  8.7442767539760694E-008                  9.7930711053239239E-001                  9.7833067029252185E-001                  6.6162226992498701E+000                 -1.0938477042264722E+001                  2.5444488934877389E+000                  6.6162595114775389E+000                  2.6182420689407744E+000                  6.6161790652025951E+000                 -1.0938477042264722E+001                  2.2179690556492133E+033                  2.2179690556495479E+033                  2.2180209980698802E+033                  2.2180209980698802E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276816E+000                  1.1154423604552934E+000                  1.0422561901036373E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3879822872321533E+010                  5.1185400099146267E+004                  4.7091461023707177E+000                 -5.1989630352048832E-001                 -2.1555871956371835E+000                  4.8622222651511264E+008                  8.6868348077204658E+000                  8.7967017768346984E+000                  9.5823486055092205E-005                  7.6773786828413666E+000                  7.9266205189339223E+000                  2.5221009844239841E+001                  2.5221009844239841E+001                  7.9266205189339223E+000                  7.6773786828413666E+000                  1.8029458671782925E+000                  4.9904376310814597E-001                  1.7984298342825241E+001                  0.0000000000000000E+000                  2.0438105026916273E-022                  3.8204250694754034E-002                  4.0072884159464600E-001                  3.2910355313313356E-003                  8.8353298274822765E-003                  1.8199595443950304E-005                  2.5978361636727635E-005                  7.3206411316017238E+002                                       10                                        6 
                                     240                                     1249                  2.6161899213595846E+005                  7.7078959315500822E+002                 -4.6121681247056845E+000                  1.1154747866269517E+000                  3.3345965668617872E+001                 -9.9999999999999982E+000                  0.0000000000000000E+000                  9.9999998172805971E-001                  9.9997658352063579E-001                  9.9997654643531719E-001                  9.9997654641114331E-001                  9.0033113157875355E-001                  8.7442763939136502E-008                  9.7930711053237685E-001                  9.7833067029250631E-001                  7.1450002685961342E+000                 -8.5191133658169527E+000                  3.2515713496284335E+000                  7.1450557730252111E+000                  2.8061154061137747E+000                  7.1449803660151350E+000                 -8.5191133658169527E+000                  2.2179690556492014E+033                  2.2179690556492579E+033                  2.2180210387929709E+033                  2.2180210387929709E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276822E+000                  1.1154423604552934E+000                  1.0422561901036382E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4799109597399555E+010                  4.9821555512863066E+004                  4.6974172828172467E+000                 -5.5410250462005051E-001                 -2.1492326570800215E+000                  4.9338886766670674E+008                  8.6931893462776273E+000                  8.7839926997203808E+000                  3.4272002175845650E-004                  7.6773862220262377E+000                  7.9266190834100136E+000                  2.5221007882433710E+001                  2.5221007882433710E+001                  7.9266190834100136E+000                  7.6773862220262377E+000                  1.8029458671782925E+000                  4.9904376310814585E-001                  1.7984298342825245E+001                  0.0000000000000000E+000                  2.0438105026911651E-022                  3.8204250694754034E-002                  4.0072884159464600E-001                  3.2910355313313347E-003                  8.8353298274822731E-003                  1.8183422020837938E-005                  2.5995836445752323E-005                  1.0233554282720220E+003                                       10                                       10 
                                     245                                     1292                  2.6161899220964237E+005                  3.1746953981375094E+002                 -4.9974019046238807E+000                  1.1154747866269590E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  1.9508034255966246E-007                  9.9999999185221422E-001                  9.9997658229158448E-001                  1.0000000000000000E+000                  9.9999999999995859E-001                  9.0033113157874878E-001                  8.7442760991197002E-008                  9.7930711053237129E-001                  9.7833067029250076E-001                  7.6593012979497015E+000                 -6.3000212384807188E+000                  3.9683901779303103E+000                  7.6593897746570834E+000                  2.9376166746047301E+000                  7.6592930545983746E+000                 -6.3000212384807188E+000                  2.2179690556491196E+033                  2.2179690556492115E+033                  2.2180210595072796E+033                  2.2180210595072796E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276822E+000                  1.1154423604552943E+000                  1.0422561901036391E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.6172747527629854E+010                  4.7987009260024723E+004                  4.6811236838281838E+000                 -6.0152611687410928E-001                 -2.1403572652289253E+000                  5.0357566872567141E+008                  8.7020647381287226E+000                  8.7662419160181919E+000                  1.2069703820940518E-003                  7.6773942797864843E+000                  7.9266171853566911E+000                  2.5221005285376012E+001                  2.5221005285376012E+001                  7.9266171853566911E+000                  7.6773942797864843E+000                  1.8029458671782925E+000                  4.9904376310814597E-001                  1.7984298342825252E+001                  0.0000000000000000E+000                  2.0438105026935786E-022                  3.8204250694753576E-002                  4.0072884159464506E-001                  2.5772173403142934E-003                  8.4594744693903424E-003                  1.8160937532805793E-005                  2.6020284528069117E-005                  1.1258827768749509E+003                                       10                                        9 
                                     250                                     1326                  2.6161899224100079E+005                  1.3956275627241922E+002                 -5.3543344291947808E+000                  1.1154747866269623E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.9016056701300258E-007                  9.9999999669399042E-001                  9.9997658178863791E-001                  1.7488554122310239E-007                  8.7442759874012863E-008                  9.0033113157874733E-001                  8.7442759874012863E-008                  9.7930711053236974E-001                  9.7833067029249920E-001                  8.1384485052931907E+000                 -4.5583549268524477E+000                  4.6272810362157140E+000                  8.1385823341987447E+000                  2.9435904281205256E+000                  8.1384457324352493E+000                 -4.5583549268524477E+000                  2.2179688925737869E+033                  2.2179690468661941E+033                  2.2180210692662626E+033                  2.2180210692662626E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276831E+000                  1.1154423604552957E+000                  1.0422561901036409E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.8270819512368351E+010                  4.5581908703779271E+004                  4.6587925069383251E+000                 -6.6661716647915792E-001                 -2.1282404362517324E+000                  5.1782327500130194E+008                  8.7141815671059160E+000                  8.7420082580638070E+000                  3.9593490830650679E-003                  7.6773966399824021E+000                  7.9266147644414930E+000                  2.5221001959833462E+001                  2.5221001959833462E+001                  7.9266147644414930E+000                  7.6773966399824021E+000                  1.8029458672064405E+000                  4.9904376310800780E-001                  1.7984298345581301E+001                  0.0000000000000000E+000                  2.0438113235796766E-022                  3.8204250550790110E-002                  4.0072884129621789E-001                  1.2511984146783750E-003                  7.2769320501714346E-003                  1.8130329042050992E-005                  2.6052799136897651E-005                  3.9344430830148706E+005                                       10                                       12 
                                     255                                     1357                  2.6161899225537997E+005                  6.5160881231286851E+001                 -5.6851170180402644E+000                  1.1154747866269636E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.9016052191145269E-007                  9.9999997265118523E-001                  9.9997658338061113E-001                  1.7488553969493065E-007                  8.7442758345841256E-008                  9.0033113157874567E-001                  8.7442758345841256E-008                  9.7930711053236807E-001                  9.7833067029249754E-001                  8.5159748686232568E+000                 -3.3716736130207070E+000                  5.1450250109528550E+000                  8.5161596856772039E+000                  2.9097625380939784E+000                  8.5159737932170998E+000                 -3.3716736130207070E+000                  2.2179687928683569E+033                  2.2179689245529863E+033                  2.2180210742865723E+033                  2.2180210742865723E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276827E+000                  1.1154423604552954E+000                  1.0422561901036402E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.1362323772757622E+010                  4.2688113184762464E+004                  4.6303069594056039E+000                 -7.4985820691490201E-001                 -2.1128898614041609E+000                  5.3645357267633528E+008                  8.7295321419534879E+000                  8.7113071083686648E+000                  1.0257880706735943E-002                  7.6773960667356205E+000                  7.9266119449803494E+000                  2.5220998081338646E+001                  2.5220998081338646E+001                  7.9266119449803494E+000                  7.6773960667356205E+000                  1.8029458672066490E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296809270E-022                  3.8204250549720098E-002                  4.0072884129399983E-001                  7.6847351424872323E-004                  6.2633187002138222E-003                  1.8092275141017621E-005                  2.6091379730995069E-005                  2.6462009054903721E+005                                       10                                       10 
                                     260                                     1379                  2.6161899226376569E+005                  4.6011392842953896E+001                 -5.8362385867903681E+000                  1.1154747866269645E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.9016066210681929E-007                  9.9999998219042441E-001                  9.9997659563054109E-001                  1.7488553837141703E-007                  8.7442757022327699E-008                  9.0033113157874411E-001                  8.7442757022327699E-008                  9.7930711053236641E-001                  9.7833067029249587E-001                  8.7056228947387204E+000                 -2.6090449944369873E+000                  5.4852654322919463E+000                  8.7058842890601298E+000                  2.5731343406201335E+000                  8.7056225746311711E+000                 -2.6090449944369873E+000                  2.2179687350924662E+033                  2.2179688569374308E+033                  2.2180210755766632E+033                  2.2180210755766632E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276807E+000                  1.1154423604552941E+000                  1.0422561901036391E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.5353471254121742E+010                  3.9713724927703741E+004                  4.5989406233942391E+000                 -8.4127261215126248E-001                 -2.0958643919996129E+000                  5.5790160570036316E+008                  8.7465576113580354E+000                  8.6772561695595680E+000                  1.7692330753101646E-002                  7.6773950909179671E+000                  7.9266090719067739E+000                  2.5220994128446872E+001                  2.5220994128446872E+001                  7.9266090719067739E+000                  7.6773950909179671E+000                  1.8029458672066492E+000                  4.9904376310800697E-001                  1.7984298345601783E+001                  0.0000000000000000E+000                  2.0438113296809900E-022                  3.8204250549720091E-002                  4.0072884129399983E-001                  7.1527364371987785E-004                  5.6291098723285690E-003                  1.8050786817962450E-005                  2.6133009473221749E-005                  2.6588571589401521E+005                                       10                                       12 
                                     265                                     1402                  2.6161899227196720E+005                  5.6188288860811973E+001                 -5.7494581606465411E+000                  1.1154747866269652E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.9016062791601922E-007                  9.9999997334391899E-001                  9.9997661209213162E-001                  1.7488553921283830E-007                  8.7442757863749039E-008                  9.0033113157874489E-001                  8.7442757863749039E-008                  9.7930711053236719E-001                  9.7833067029249665E-001                  8.8080123330325488E+000                 -2.0307127691662394E+000                  5.7373835434414469E+000                  8.8083812860270818E+000                  2.3903013671705891E+000                  8.8080121670457956E+000                 -2.0307127691662394E+000                  2.2179686806431737E+033                  2.2179687941706999E+033                  2.2180210760559938E+033                  2.2180210760634442E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276814E+000                  1.1154423604552957E+000                  1.0422561901036409E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.2035401975109337E+010                  3.5963953596389605E+004                  4.5558674286316592E+000                 -9.6643203778901676E-001                 -2.0722977152933297E+000                  5.8901219701227558E+008                  8.7701242880643200E+000                  8.6301228161470025E+000                  2.6615557807571872E-002                  7.6773937618379406E+000                  7.9266054970650588E+000                  2.5220989209843687E+001                  2.5220989209843687E+001                  7.9266054970650588E+000                  7.6773937618379406E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296810586E-022                  3.8204250549720091E-002                  4.0072884129399983E-001                  6.4471748768664145E-004                  4.2151545254558451E-003                  1.7995782994169593E-005                  2.6189541055245650E-005                  2.8252193174777320E+005                                       10                                       10 
                                     270                                     1435                  2.6161899228507394E+005                  5.1675232849342670E+001                 -5.7858215248443088E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.9016067683558907E-007                  9.9999997814308839E-001                  9.9997663897216349E-001                  1.7488553967266014E-007                  8.7442758323571013E-008                  9.0033113157874500E-001                  8.7442758323571013E-008                  9.7930711053236708E-001                  9.7833067029249654E-001                  8.8762691410370316E+000                 -1.5640987907444388E+000                  5.9119392384132770E+000                  8.8767403556983417E+000                  1.8069840618557860E+000                  8.8762691040116746E+000                 -1.5640987907444388E+000                  2.2179686016640808E+033                  2.2179687119264959E+033                  2.2180210762267187E+033                  2.2180210762267187E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276809E+000                  1.1154423604552968E+000                  1.0422561901036420E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7957349465182396E+010                  2.9894345888070638E+004                  4.4755890551534137E+000                 -1.1902865320459841E+000                 -2.0236682154653214E+000                  6.5880029943645370E+008                  8.8187537878923266E+000                  8.5328638164909876E+000                  4.6621197230064110E-002                  7.6773912648394598E+000                  7.9265990427906567E+000                  2.5220980329283833E+001                  2.5220980329283833E+001                  7.9265990427906567E+000                  7.6773912648394598E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296811865E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  7.7280742754836263E-004                  2.4825776117593824E-003                  1.7890681944587008E-005                  2.6298913681673270E-005                  2.4079358398188144E+005                                       11                                       10 
                                     275                                     1428                  2.6161899228864495E+005                  1.0583087687545381E+001                 -6.4744915725405159E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.7551609942127067E-007                  9.9999999245399773E-001                  9.9997664820692422E-001                  1.7488553684332581E-007                  8.7442755494236693E-008                  9.0033113157874434E-001                  8.7442755494236693E-008                  9.7930711053236674E-001                  9.7833067029249621E-001                  8.8820049856093846E+000                 -1.5116067903972266E+000                  5.9201959164751070E+000                  8.8824789418636954E+000                  1.6710711602919361E+000                  8.8820049588885208E+000                 -1.5116067903972266E+000                  2.2179685830677480E+033                  2.2179686943889950E+033                  2.2180210762384724E+033                  2.2180210762384724E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276807E+000                  1.1154423604552965E+000                  1.0422561901036413E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.6958649650938094E+008                  1.0627135523672895E+005                  5.0264162190005308E+000                  1.0442543780802522E+000                 -2.0080520880964383E+000                  6.8292013146773183E+008                  8.8343699152612096E+000                  8.5016315617532214E+000                  2.7004068781487752E-002                  7.6773904652037155E+000                  7.9265972674506591E+000                  2.5220977886372971E+001                  2.5220977886372971E+001                  7.9265972674506591E+000                  7.6773904652037155E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296812263E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  8.6720953666989740E-004                  1.8120364595611699E-003                  1.7860931564373291E-005                  2.6329856659967916E-005                  2.4240077221970359E+005                                       12                                        5 
                                     280                                     1435                  2.6161899228977409E+005                  8.0674532953101767E+000                 -6.5923675072513399E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.9016087179426611E-007                  9.9999999704565112E-001                  9.9997664894014859E-001                  1.7488553667679235E-007                  8.7442755327703239E-008                  9.0033113157874411E-001                  8.7442755327703239E-008                  9.7930711053236641E-001                  9.7833067029249587E-001                  8.8835806025517794E+000                 -1.4998488354330723E+000                  5.9202299356958132E+000                  8.8840528803182686E+000                  1.7195697326857249E+000                  8.8835805727821491E+000                 -1.4998488354330723E+000                  2.2179685774210665E+033                  2.2179686891007291E+033                  2.2180210762384707E+033                  2.2180210762384707E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276805E+000                  1.1154423604552963E+000                  1.0422561901036409E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2770820004911324E+008                  1.2701572742129881E+005                  5.1038574997700694E+000                  1.3638289863512356E+000                 -2.0031473455000239E+000                  6.9067646549179208E+008                  8.8392746578576240E+000                  8.4918220765603909E+000                  2.5617832114752916E-002                  7.6773901837725447E+000                  7.9265967084485984E+000                  2.5220977117123660E+001                  2.5220977117123660E+001                  7.9265967084485984E+000                  7.6773901837725447E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296812385E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  8.9618970914688480E-004                  1.6741132586846643E-003                  1.7851503262077881E-005                  2.6339644057144703E-005                  2.2180338457058941E+005                                       12                                        5 
                                     285                                     1439                  2.6161899229142600E+005                  1.1634637666378550E+001                 -6.4333511043393736E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.7259458764239852E-007                  9.9999998778324395E-001                  9.9997664963584831E-001                  1.7488553739843732E-007                  8.7442756049348205E-008                  9.0033113157874478E-001                  8.7442756049348205E-008                  9.7930711053236719E-001                  9.7833067029249665E-001                  8.8853244067538650E+000                 -1.4863711903361714E+000                  5.9182782616756509E+000                  8.8857926850432047E+000                  1.7126334203906430E+000                  8.8853243775733244E+000                 -1.4863711903361714E+000                  2.2179685702403693E+033                  2.2179686804503879E+033                  2.2180210762384695E+033                  2.2180210762384695E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276814E+000                  1.1154423604552970E+000                  1.0422561901036420E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.8831535960661098E+007                  1.4640261261780592E+005                  5.1655488269639864E+000                  1.6250383046352270E+000                 -1.9959253407458630E+000                  7.0225794712931728E+008                  8.8464966626117860E+000                  8.4773780670520704E+000                  2.5102029373112542E-002                  7.6773897725367197E+000                  7.9265958914984891E+000                  2.5220975992909015E+001                  2.5220975992909015E+001                  7.9265958914984891E+000                  7.6773897725367197E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296812570E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  9.2912112187543876E-004                  1.5344843131852646E-003                  1.7837679478016386E-005                  2.6353953651193221E-005                  2.2895149901614917E+005                                       12                                        5 
                                     290                                     1438                  2.6161899229355232E+005                  1.2437347054582071E+001                 -6.4043762139352198E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.8895093750469660E-007                  9.9999999616673108E-001                  9.9997665042032768E-001                  1.7488553689883696E-007                  8.7442755549747844E-008                  9.0033113157874411E-001                  8.7442755549747844E-008                  9.7930711053236641E-001                  9.7833067029249587E-001                  8.8861533568585607E+000                 -1.4748595028198828E+000                  5.9125148871429731E+000                  8.8866145843922073E+000                  1.6139226911440321E+000                  8.8861533336550522E+000                 -1.4748595028198828E+000                  2.2179685592842378E+033                  2.2179686718112464E+033                  2.2180210762384681E+033                  2.2180210762384681E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276802E+000                  1.1154423604552963E+000                  1.0422561901036409E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.4205400736040138E+007                  1.7154186402584755E+005                  5.2343701249426431E+000                  1.9192618873047238E+000                 -1.9864561453684271E+000                  7.1773786417368996E+008                  8.8559658579892222E+000                  8.4584396762971981E+000                  2.4821576251204066E-002                  7.6773892453119812E+000                  7.9265948441255167E+000                  2.5220974551606748E+001                  2.5220974551606748E+001                  7.9265948441255167E+000                  7.6773892453119812E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296812815E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  9.9195696036229620E-004                  1.3049486936882867E-003                  1.7819885364098621E-005                  2.6372326024389212E-005                  2.4520008866340690E+005                                       12                                        5 
                                     295                                     1440                  2.6161899229574591E+005                  1.4434656094936649E+001                 -6.3396975257926655E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.8881783654219918E-007                  9.9999999804927153E-001                  9.9997665099735433E-001                  1.7488553734292617E-007                  8.7442755993837054E-008                  9.0033113157874434E-001                  8.7442755993837054E-008                  9.7930711053236663E-001                  9.7833067029249610E-001                  8.8861036923153645E+000                 -1.4690652602823289E+000                  5.9031044924455642E+000                  8.8865550900876702E+000                  1.4646853156728270E+000                  8.8861036758577860E+000                 -1.4690652602823289E+000                  2.2179685498925666E+033                  2.2179686621324139E+033                  2.2180210762382851E+033                  2.2180210762384655E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276805E+000                  1.1154423604552965E+000                  1.0422561901036413E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.7376070556988440E+007                  1.9972422251959165E+005                  5.3004307392255168E+000                  2.2034381139484438E+000                 -1.9764892606123159E+000                  7.3440012606907141E+008                  8.8659327427453327E+000                  8.4385059067849753E+000                  2.4560187112544547E-002                  7.6773887050151517E+000                  7.9265937707914809E+000                  2.5220973074579000E+001                  2.5220973074579000E+001                  7.9265937707914809E+000                  7.6773887050151517E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296813067E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  1.0383129220109364E-003                  1.1606873925562112E-003                  1.7801569865955159E-005                  2.6391194800395180E-005                  2.4374601318305393E+005                                       12                                        5 
                                     300                                     1453                  2.6161899229776932E+005                  1.2217459061416854E+001                 -6.4121230746279521E+000                  1.1154747866269665E+000                  3.3345965668617879E+001                 -9.9999999999999982E+000                  3.8738655360811711E-007                  9.9999999646267346E-001                  9.9997665144996928E-001                  1.7488553712088156E-007                  8.7442755771792449E-008                  9.0033113157874389E-001                  8.7442755771792449E-008                  9.7930711053236630E-001                  9.7833067029249576E-001                  8.8850719290002100E+000                 -1.4685671944526888E+000                  5.8916237683657480E+000                  8.8855126013636934E+000                  1.3108974568941218E+000                  8.8850719174228416E+000                 -1.4685671944526888E+000                  2.2179685425188943E+033                  2.2179686551856367E+033                  2.2180210762381822E+033                  2.2180210762384623E+033                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.1154486247276805E+000                  1.1154423604552959E+000                  1.0422561901036409E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.2448533835439011E+006                  2.3008080558636106E+005                  5.3618803893090936E+000                  2.4680720096845992E+000                 -1.9670716129113912E+000                  7.5049947097472310E+008                  8.8753503904462576E+000                  8.4196706113831254E+000                  2.4222322687266502E-002                  7.6773882106674076E+000                  7.9265927887415506E+000                  2.5220971723168457E+001                  2.5220971723168457E+001                  7.9265927887415506E+000                  7.6773882106674076E+000                  1.8029458672066492E+000                  4.9904376310800691E-001                  1.7984298345601786E+001                  0.0000000000000000E+000                  2.0438113296813292E-022                  3.8204250549720049E-002                  4.0072884129399983E-001                  1.0756565424773362E-003                  1.0569807110931777E-003                  1.7784742577916374E-005                  2.6408501162016456E-005                  2.2298633318360930E+005                                       12                                        5 
